50.5	5.1	13.0	24.7
2	79.1	96.5	154.0
51.5	72.0	93.0	165.4
2	79.1	96.5	154.0
52.5	4.2	12.6	23.1
2	79.1	96.5	154.0
53.5	4.5	12.5	24.5
2	79.1	96.5	154.0
54.5	54.2	306.2	623.7
2	79.1	96.5	154.0
55.5	5.5	13.0	26.5
2	79.1	96.5	154.0
56.5	5.4	12.3	23.9
2	79.1	96.5	154.0
57.5	80.1	99.6	160.7
2	79.1	96.5	154.0
58.5	87.1	156.3	208.4
2	79.1	96.5	154.0
59.5	5.5	12.8	24.3
3	16.9	38.9	653.9
1.5	23.2	35.4	55.2
3	16.9	38.9	653.9
2.5	59.6	76.6	126.6
3	16.9	38.9	653.9
3.5	47.8	61.1	96.9
3	16.9	38.9	653.9
4.5	5.6	12.7	24.5
3	16.9	38.9	653.9
5.5	22.2	35.8	63.7
3	16.9	38.9	653.9
6.5	74.0	101.4	212.5
3	16.9	38.9	653.9
7.5	18.5	31.2	57.1
3	16.9	38.9	653.9
8.5	133.8	160.3	239.9
3	16.9	38.9	653.9
9.5	5.5	12.4	24.1
3	16.9	38.9	653.9
10.5	5.5	12.7	24.3
3	16.9	38.9	653.9
11.5	5.5	12.7	23.2
3	16.9	38.9	653.9
12.5	444.7	521.4	635.0
3	16.9	38.9	653.9
13.5	413.6	564.9	727.6
3	16.9	38.9	653.9
14.5	403.2	597.1	892.5
3	16.9	38.9	653.9
15.5	471.1	571.3	781.7
3	16.9	38.9	653.9
16.5	339.4	472.6	627.1
3	16.9	38.9	653.9
17.5	4.8	12.6	24.6
3	16.9	38.9	653.9
18.5	374.4	498.2	757.0
3	16.9	38.9	653.9
19.5	398.0	526.9	740.7
3	16.9	38.9	653.9
20.5	5.3	12.6	24.6
3	16.9	38.9	653.9
21.5	787.3	941.8	1154.5
3	16.9	38.9	653.9
22.5	962.8	1143.3	1477.3
3	16.9	38.9	653.9
23.5	965.4	1146.1	1425.6
3	16.9	38.9	653.9
24.5	966.6	1159.6	1502.0
3	16.9	38.9	653.9
25.5	977.9	1170.9	1661.0
3	16.9	38.9	653.9
26.5	852.4	995.8	1193.8
3	16.9	38.9	653.9
27.5	928.2	1110.6	1358.6
3	16.9	38.9	653.9
28.5	5.7	12.8	24.4
3	16.9	38.9	653.9
29.5	5.8	12.6	23.7
3	16.9	38.9	653.9
30.5	52.5	69.9	162.6
3	16.9	38.9	653.9
31.5	28.5	44.0	126.8
3	16.9	38.9	653.9
32.5	5.5	12.4	25.6
3	16.9	38.9	653.9
33.5	27.7	39.6	55.0
3	16.9	38.9	653.9
34.5	15.9	26.4	40.1
3	16.9	38.9	653.9
35.5	4.9	12.8	26.5
3	16.9	38.9	653.9
36.5	32.1	47.5	70.0
3	16.9	38.9	653.9
37.5	22.2	32.2	44.5
3	16.9	38.9	653.9
38.5	5.4	12.6	24.5
3	16.9	38.9	653.9
39.5	5.2	13.9	25.3
3	16.9	38.9	653.9
40.5	5.4	12.3	24.2
3	16.9	38.9	653.9
41.5	5.1	12.4	23.6
3	16.9	38.9	653.9
42.5	5.6	12.7	23.4
3	16.9	38.9	653.9
43.5	6.5	14.2	24.5
3	16.9	38.9	653.9
44.5	5.5	14.1	26.5
3	16.9	38.9	653.9
45.5	5.5	12.8	23.6
3	16.9	38.9	653.9
46.5	4.9	13.7	25.0
3	16.9	38.9	653.9
47.5	80.9	97.4	137.9
3	16.9	38.9	653.9
48.5	76.3	96.6	145.8
3	16.9	38.9	653.9
49.5	4.4	13.0	24.6
3	16.9	38.9	653.9
50.5	5.1	13.0	24.7
3	16.9	38.9	653.9
51.5	72.0	93.0	165.4
3	16.9	38.9	653.9
52.5	4.2	12.6	23.1
3	16.9	38.9	653.9
53.5	4.5	12.5	24.5
3	16.9	38.9	653.9
54.5	54.2	306.2	623.7
3	16.9	38.9	653.9
55.5	5.5	13.0	26.5
3	16.9	38.9	653.9
56.5	5.4	12.3	23.9
3	16.9	38.9	653.9
57.5	80.1	99.6	160.7
3	16.9	38.9	653.9
58.5	87.1	156.3	208.4
3	16.9	38.9	653.9
59.5	5.5	12.8	24.3
4	15.2	31.6	65.3
1.5	23.2	35.4	55.2
4	15.2	31.6	65.3
2.5	59.6	76.6	126.6
4	15.2	31.6	65.3
3.5	47.8	61.1	96.9
4	15.2	31.6	65.3
4.5	5.6	12.7	24.5
4	15.2	31.6	65.3
5.5	22.2	35.8	63.7
4	15.2	31.6	65.3
6.5	74.0	101.4	212.5
4	15.2	31.6	65.3
7.5	18.5	31.2	57.1
4	15.2	31.6	65.3
8.5	133.8	160.3	239.9
4	15.2	31.6	65.3
9.5	5.5	12.4	24.1
4	15.2	31.6	65.3
10.5	5.5	12.7	24.3
4	15.2	31.6	65.3
11.5	5.5	12.7	23.2
4	15.2	31.6	65.3
12.5	444.7	521.4	635.0
4	15.2	31.6	65.3
13.5	413.6	564.9	727.6
4	15.2	31.6	65.3
14.5	403.2	597.1	892.5
4	15.2	31.6	65.3
15.5	471.1	571.3	781.7
4	15.2	31.6	65.3
16.5	339.4	472.6	627.1
4	15.2	31.6	65.3
17.5	4.8	12.6	24.6
4	15.2	31.6	65.3
18.5	374.4	498.2	757.0
4	15.2	31.6	65.3
19.5	398.0	526.9	740.7
4	15.2	31.6	65.3
20.5	5.3	12.6	24.6
4	15.2	31.6	65.3
21.5	787.3	941.8	1154.5
4	15.2	31.6	65.3
22.5	962.8	1143.3	1477.3
4	15.2	31.6	65.3
23.5	965.4	1146.1	1425.6
4	15.2	31.6	65.3
24.5	966.6	1159.6	1502.0
4	15.2	31.6	65.3
25.5	977.9	1170.9	1661.0
4	15.2	31.6	65.3
26.5	852.4	995.8	1193.8
4	15.2	31.6	65.3
27.5	928.2	1110.6	1358.6
4	15.2	31.6	65.3
28.5	5.7	12.8	24.4
4	15.2	31.6	65.3
29.5	5.8	12.6	23.7
4	15.2	31.6	65.3
30.5	52.5	69.9	162.6
4	15.2	31.6	65.3
31.5	28.5	44.0	126.8
4	15.2	31.6	65.3
32.5	5.5	12.4	25.6
4	15.2	31.6	65.3
33.5	27.7	39.6	55.0
4	15.2	31.6	65.3
34.5	15.9	26.4	40.1
4	15.2	31.6	65.3
35.5	4.9	12.8	26.5
4	15.2	31.6	65.3
36.5	32.1	47.5	70.0
4	15.2	31.6	65.3
37.5	22.2	32.2	44.5
4	15.2	31.6	65.3
38.5	5.4	12.6	24.5
4	15.2	31.6	65.3
39.5	5.2	13.9	25.3
4	15.2	31.6	65.3
40.5	5.4	12.3	24.2
4	15.2	31.6	65.3
41.5	5.1	12.4	23.6
4	15.2	31.6	65.3
42.5	5.6	12.7	23.4
4	15.2	31.6	65.3
43.5	6.5	14.2	24.5
4	15.2	31.6	65.3
44.5	5.5	14.1	26.5
4	15.2	31.6	65.3
45.5	5.5	12.8	23.6
4	15.2	31.6	65.3
46.5	4.9	13.7	25.0
4	15.2	31.6	65.3
47.5	80.9	97.4	137.9
4	15.2	31.6	65.3
48.5	76.3	96.6	145.8
4	15.2	31.6	65.3
49.5	4.4	13.0	24.6
4	15.2	31.6	65.3
50.5	5.1	13.0	24.7
4	15.2	31.6	65.3
51.5	72.0	93.0	165.4
4	15.2	31.6	65.3
52.5	4.2	12.6	23.1
4	15.2	31.6	65.3
53.5	4.5	12.5	24.5
4	15.2	31.6	65.3
54.5	54.2	306.2	623.7
4	15.2	31.6	65.3
55.5	5.5	13.0	26.5
4	15.2	31.6	65.3
56.5	5.4	12.3	23.9
4	15.2	31.6	65.3
57.5	80.1	99.6	160.7
4	15.2	31.6	65.3
58.5	87.1	156.3	208.4
4	15.2	31.6	65.3
59.5	5.5	12.8	24.3
5	33.0	50.4	83.7
1.5	23.2	35.4	55.2
5	33.0	50.4	83.7
2.5	59.6	76.6	126.6
5	33.0	50.4	83.7
3.5	47.8	61.1	96.9
5	33.0	50.4	83.7
4.5	5.6	12.7	24.5
5	33.0	50.4	83.7
5.5	22.2	35.8	63.7
5	33.0	50.4	83.7
6.5	74.0	101.4	212.5
5	33.0	50.4	83.7
7.5	18.5	31.2	57.1
5	33.0	50.4	83.7
8.5	133.8	160.3	239.9
5	33.0	50.4	83.7
9.5	5.5	12.4	24.1
5	33.0	50.4	83.7
10.5	5.5	12.7	24.3
5	33.0	50.4	83.7
11.5	5.5	12.7	23.2
5	33.0	50.4	83.7
12.5	444.7	521.4	635.0
5	33.0	50.4	83.7
13.5	413.6	564.9	727.6
5	33.0	50.4	83.7
14.5	403.2	597.1	892.5
5	33.0	50.4	83.7
15.5	471.1	571.3	781.7
5	33.0	50.4	83.7
16.5	339.4	472.6	627.1
5	33.0	50.4	83.7
17.5	4.8	12.6	24.6
5	33.0	50.4	83.7
18.5	374.4	498.2	757.0
5	33.0	50.4	83.7
19.5	398.0	526.9	740.7
5	33.0	50.4	83.7
20.5	5.3	12.6	24.6
5	33.0	50.4	83.7
21.5	787.3	941.8	1154.5
5	33.0	50.4	83.7
22.5	962.8	1143.3	1477.3
5	33.0	50.4	83.7
23.5	965.4	1146.1	1425.6
5	33.0	50.4	83.7
24.5	966.6	1159.6	1502.0
5	33.0	50.4	83.7
25.5	977.9	1170.9	1661.0
5	33.0	50.4	83.7
26.5	852.4	995.8	1193.8
5	33.0	50.4	83.7
27.5	928.2	1110.6	1358.6
5	33.0	50.4	83.7
28.5	5.7	12.8	24.4
5	33.0	50.4	83.7
29.5	5.8	12.6	23.7
5	33.0	50.4	83.7
30.5	52.5	69.9	162.6
5	33.0	50.4	83.7
31.5	28.5	44.0	126.8
5	33.0	50.4	83.7
32.5	5.5	12.4	25.6
5	33.0	50.4	83.7
33.5	27.7	39.6	55.0
5	33.0	50.4	83.7
34.5	15.9	26.4	40.1
5	33.0	50.4	83.7
35.5	4.9	12.8	26.5
5	33.0	50.4	83.7
36.5	32.1	47.5	70.0
5	33.0	50.4	83.7
37.5	22.2	32.2	44.5
5	33.0	50.4	83.7
38.5	5.4	12.6	24.5
5	33.0	50.4	83.7
39.5	5.2	13.9	25.3
5	33.0	50.4	83.7
40.5	5.4	12.3	24.2
5	33.0	50.4	83.7
41.5	5.1	12.4	23.6
5	33.0	50.4	83.7
42.5	5.6	12.7	23.4
5	33.0	50.4	83.7
43.5	6.5	14.2	24.5
5	33.0	50.4	83.7
44.5	5.5	14.1	26.5
5	33.0	50.4	83.7
45.5	5.5	12.8	23.6
5	33.0	50.4	83.7
46.5	4.9	13.7	25.0
5	33.0	50.4	83.7
47.5	80.9	97.4	137.9
5	33.0	50.4	83.7
48.5	76.3	96.6	145.8
5	33.0	50.4	83.7
49.5	4.4	13.0	24.6
5	33.0	50.4	83.7
50.5	5.1	13.0	24.7
5	33.0	50.4	83.7
51.5	72.0	93.0	165.4
5	33.0	50.4	83.7
52.5	4.2	12.6	23.1
5	33.0	50.4	83.7
53.5	4.5	12.5	24.5
5	33.0	50.4	83.7
54.5	54.2	306.2	623.7
5	33.0	50.4	83.7
55.5	5.5	13.0	26.5
5	33.0	50.4	83.7
56.5	5.4	12.3	23.9
5	33.0	50.4	83.7
57.5	80.1	99.6	160.7
5	33.0	50.4	83.7
58.5	87.1	156.3	208.4
5	33.0	50.4	83.7
59.5	5.5	12.8	24.3
6	92.6	115.4	177.8
1.5	23.2	35.4	55.2
6	92.6	115.4	177.8
2.5	59.6	76.6	126.6
6	92.6	115.4	177.8
3.5	47.8	61.1	96.9
6	92.6	115.4	177.8
4.5	5.6	12.7	24.5
6	92.6	115.4	177.8
5.5	22.2	35.8	63.7
6	92.6	115.4	177.8
6.5	74.0	101.4	212.5
6	92.6	115.4	177.8
7.5	18.5	31.2	57.1
6	92.6	115.4	177.8
8.5	133.8	160.3	239.9
6	92.6	115.4	177.8
9.5	5.5	12.4	24.1
6	92.6	115.4	177.8
10.5	5.5	12.7	24.3
6	92.6	115.4	177.8
11.5	5.5	12.7	23.2
6	92.6	115.4	177.8
12.5	444.7	521.4	635.0
6	92.6	115.4	177.8
13.5	413.6	564.9	727.6
6	92.6	115.4	177.8
14.5	403.2	597.1	892.5
6	92.6	115.4	177.8
15.5	471.1	571.3	781.7
6	92.6	115.4	177.8
16.5	339.4	472.6	627.1
6	92.6	115.4	177.8
17.5	4.8	12.6	24.6
6	92.6	115.4	177.8
18.5	374.4	498.2	757.0
6	92.6	115.4	177.8
19.5	398.0	526.9	740.7
6	92.6	115.4	177.8
20.5	5.3	12.6	24.6
6	92.6	115.4	177.8
21.5	787.3	941.8	1154.5
6	92.6	115.4	177.8
22.5	962.8	1143.3	1477.3
6	92.6	115.4	177.8
23.5	965.4	1146.1	1425.6
6	92.6	115.4	177.8
24.5	966.6	1159.6	1502.0
6	92.6	115.4	177.8
25.5	977.9	1170.9	1661.0
6	92.6	115.4	177.8
26.5	852.4	995.8	1193.8
6	92.6	115.4	177.8
27.5	928.2	1110.6	1358.6
6	92.6	115.4	177.8
28.5	5.7	12.8	24.4
6	92.6	115.4	177.8
29.5	5.8	12.6	23.7
6	92.6	115.4	177.8
30.5	52.5	69.9	162.6
6	92.6	115.4	177.8
31.5	28.5	44.0	126.8
6	92.6	115.4	177.8
32.5	5.5	12.4	25.6
6	92.6	115.4	177.8
33.5	27.7	39.6	55.0
6	92.6	115.4	177.8
34.5	15.9	26.4	40.1
6	92.6	115.4	177.8
35.5	4.9	12.8	26.5
6	92.6	115.4	177.8
36.5	32.1	47.5	70.0
6	92.6	115.4	177.8
37.5	22.2	32.2	44.5
6	92.6	115.4	177.8
38.5	5.4	12.6	24.5
6	92.6	115.4	177.8
39.5	5.2	13.9	25.3
6	92.6	115.4	177.8
40.5	5.4	12.3	24.2
6	92.6	115.4	177.8
41.5	5.1	12.4	23.6
6	92.6	115.4	177.8
42.5	5.6	12.7	23.4
6	92.6	115.4	177.8
43.5	6.5	14.2	24.5
6	92.6	115.4	177.8
44.5	5.5	14.1	26.5
6	92.6	115.4	177.8
45.5	5.5	12.8	23.6
6	92.6	115.4	177.8
46.5	4.9	13.7	25.0
6	92.6	115.4	177.8
47.5	80.9	97.4	137.9
6	92.6	115.4	177.8
48.5	76.3	96.6	145.8
6	92.6	115.4	177.8
49.5	4.4	13.0	24.6
6	92.6	115.4	177.8
50.5	5.1	13.0	24.7
6	92.6	115.4	177.8
51.5	72.0	93.0	165.4
6	92.6	115.4	177.8
52.5	4.2	12.6	23.1
6	92.6	115.4	177.8
53.5	4.5	12.5	24.5
6	92.6	115.4	177.8
54.5	54.2	306.2	623.7
6	92.6	115.4	177.8
55.5	5.5	13.0	26.5
6	92.6	115.4	177.8
56.5	5.4	12.3	23.9
6	92.6	115.4	177.8
57.5	80.1	99.6	160.7
6	92.6	115.4	177.8
58.5	87.1	156.3	208.4
6	92.6	115.4	177.8
59.5	5.5	12.8	24.3
7	25.6	37.8	86.0
1.5	23.2	35.4	55.2
7	25.6	37.8	86.0
2.5	59.6	76.6	126.6
7	25.6	37.8	86.0
3.5	47.8	61.1	96.9
7	25.6	37.8	86.0
4.5	5.6	12.7	24.5
7	25.6	37.8	86.0
5.5	22.2	35.8	63.7
7	25.6	37.8	86.0
6.5	74.0	101.4	212.5
7	25.6	37.8	86.0
7.5	18.5	31.2	57.1
7	25.6	37.8	86.0
8.5	133.8	160.3	239.9
7	25.6	37.8	86.0
9.5	5.5	12.4	24.1
7	25.6	37.8	86.0
10.5	5.5	12.7	24.3
7	25.6	37.8	86.0
11.5	5.5	12.7	23.2
7	25.6	37.8	86.0
12.5	444.7	521.4	635.0
7	25.6	37.8	86.0
13.5	413.6	564.9	727.6
7	25.6	37.8	86.0
14.5	403.2	597.1	892.5
7	25.6	37.8	86.0
15.5	471.1	571.3	781.7
7	25.6	37.8	86.0
16.5	339.4	472.6	627.1
7	25.6	37.8	86.0
17.5	4.8	12.6	24.6
7	25.6	37.8	86.0
18.5	374.4	498.2	757.0
7	25.6	37.8	86.0
19.5	398.0	526.9	740.7
7	25.6	37.8	86.0
20.5	5.3	12.6	24.6
7	25.6	37.8	86.0
21.5	787.3	941.8	1154.5
7	25.6	37.8	86.0
22.5	962.8	1143.3	1477.3
7	25.6	37.8	86.0
23.5	965.4	1146.1	1425.6
7	25.6	37.8	86.0
24.5	966.6	1159.6	1502.0
7	25.6	37.8	86.0
25.5	977.9	1170.9	1661.0
7	25.6	37.8	86.0
26.5	852.4	995.8	1193.8
7	25.6	37.8	86.0
27.5	928.2	1110.6	1358.6
7	25.6	37.8	86.0
28.5	5.7	12.8	24.4
7	25.6	37.8	86.0
29.5	5.8	12.6	23.7
7	25.6	37.8	86.0
30.5	52.5	69.9	162.6
7	25.6	37.8	86.0
31.5	28.5	44.0	126.8
7	25.6	37.8	86.0
32.5	5.5	12.4	25.6
7	25.6	37.8	86.0
33.5	27.7	39.6	55.0
7	25.6	37.8	86.0
34.5	15.9	26.4	40.1
7	25.6	37.8	86.0
35.5	4.9	12.8	26.5
7	25.6	37.8	86.0
36.5	32.1	47.5	70.0
7	25.6	37.8	86.0
37.5	22.2	32.2	44.5
7	25.6	37.8	86.0
38.5	5.4	12.6	24.5
7	25.6	37.8	86.0
39.5	5.2	13.9	25.3
7	25.6	37.8	86.0
40.5	5.4	12.3	24.2
7	25.6	37.8	86.0
41.5	5.1	12.4	23.6
7	25.6	37.8	86.0
42.5	5.6	12.7	23.4
7	25.6	37.8	86.0
43.5	6.5	14.2	24.5
7	25.6	37.8	86.0
44.5	5.5	14.1	26.5
7	25.6	37.8	86.0
45.5	5.5	12.8	23.6
7	25.6	37.8	86.0
46.5	4.9	13.7	25.0
7	25.6	37.8	86.0
47.5	80.9	97.4	137.9
7	25.6	37.8	86.0
48.5	76.3	96.6	145.8
7	25.6	37.8	86.0
49.5	4.4	13.0	24.6
7	25.6	37.8	86.0
50.5	5.1	13.0	24.7
7	25.6	37.8	86.0
51.5	72.0	93.0	165.4
7	25.6	37.8	86.0
52.5	4.2	12.6	23.1
7	25.6	37.8	86.0
53.5	4.5	12.5	24.5
7	25.6	37.8	86.0
54.5	54.2	306.2	623.7
7	25.6	37.8	86.0
55.5	5.5	13.0	26.5
7	25.6	37.8	86.0
56.5	5.4	12.3	23.9
7	25.6	37.8	86.0
57.5	80.1	99.6	160.7
7	25.6	37.8	86.0
58.5	87.1	156.3	208.4
7	25.6	37.8	86.0
59.5	5.5	12.8	24.3
8	227.3	278.6	415.9
1.5	23.2	35.4	55.2
8	227.3	278.6	415.9
2.5	59.6	76.6	126.6
8	227.3	278.6	415.9
3.5	47.8	61.1	96.9
8	227.3	278.6	415.9
4.5	5.6	12.7	24.5
8	227.3	278.6	415.9
5.5	22.2	35.8	63.7
8	227.3	278.6	415.9
6.5	74.0	101.4	212.5
8	227.3	278.6	415.9
7.5	18.5	31.2	57.1
8	227.3	278.6	415.9
8.5	133.8	160.3	239.9
8	227.3	278.6	415.9
9.5	5.5	12.4	24.1
8	227.3	278.6	415.9
10.5	5.5	12.7	24.3
8	227.3	278.6	415.9
11.5	5.5	12.7	23.2
8	227.3	278.6	415.9
12.5	444.7	521.4	635.0
8	227.3	278.6	415.9
13.5	413.6	564.9	727.6
8	227.3	278.6	415.9
14.5	403.2	597.1	892.5
8	227.3	278.6	415.9
15.5	471.1	571.3	781.7
8	227.3	278.6	415.9
16.5	339.4	472.6	627.1
8	227.3	278.6	415.9
17.5	4.8	12.6	24.6
8	227.3	278.6	415.9
18.5	374.4	498.2	757.0
8	227.3	278.6	415.9
19.5	398.0	526.9	740.7
8	227.3	278.6	415.9
20.5	5.3	12.6	24.6
8	227.3	278.6	415.9
21.5	787.3	941.8	1154.5
8	227.3	278.6	415.9
22.5	962.8	1143.3	1477.3
8	227.3	278.6	415.9
23.5	965.4	1146.1	1425.6
8	227.3	278.6	415.9
24.5	966.6	1159.6	1502.0
8	227.3	278.6	415.9
25.5	977.9	1170.9	1661.0
8	227.3	278.6	415.9
26.5	852.4	995.8	1193.8
8	227.3	278.6	415.9
27.5	928.2	1110.6	1358.6
8	227.3	278.6	415.9
28.5	5.7	12.8	24.4
8	227.3	278.6	415.9
29.5	5.8	12.6	23.7
8	227.3	278.6	415.9
30.5	52.5	69.9	162.6
8	227.3	278.6	415.9
31.5	28.5	44.0	126.8
8	227.3	278.6	415.9
32.5	5.5	12.4	25.6
8	227.3	278.6	415.9
33.5	27.7	39.6	55.0
8	227.3	278.6	415.9
34.5	15.9	26.4	40.1
8	227.3	278.6	415.9
35.5	4.9	12.8	26.5
8	227.3	278.6	415.9
36.5	32.1	47.5	70.0
8	227.3	278.6	415.9
37.5	22.2	32.2	44.5
8	227.3	278.6	415.9
38.5	5.4	12.6	24.5
8	227.3	278.6	415.9
39.5	5.2	13.9	25.3
8	227.3	278.6	415.9
40.5	5.4	12.3	24.2
8	227.3	278.6	415.9
41.5	5.1	12.4	23.6
8	227.3	278.6	415.9
42.5	5.6	12.7	23.4
8	227.3	278.6	415.9
43.5	6.5	14.2	24.5
8	227.3	278.6	415.9
44.5	5.5	14.1	26.5
8	227.3	278.6	415.9
45.5	5.5	12.8	23.6
8	227.3	278.6	415.9
46.5	4.9	13.7	25.0
8	227.3	278.6	415.9
47.5	80.9	97.4	137.9
8	227.3	278.6	415.9
48.5	76.3	96.6	145.8
8	227.3	278.6	415.9
49.5	4.4	13.0	24.6
8	227.3	278.6	415.9
50.5	5.1	13.0	24.7
8	227.3	278.6	415.9
