2	76.0	86.5	128.9
10.5	4.1	7.5	13.0
2	76.0	86.5	128.9
11.5	4.2	7.6	13.6
2	76.0	86.5	128.9
12.5	438.2	503.6	686.1
2	76.0	86.5	128.9
13.5	399.1	495.5	683.4
2	76.0	86.5	128.9
14.5	389.9	492.6	619.4
2	76.0	86.5	128.9
15.5	461.0	529.1	736.5
2	76.0	86.5	128.9
16.5	325.8	411.8	658.3
2	76.0	86.5	128.9
17.5	4.1	7.6	12.8
2	76.0	86.5	128.9
18.5	347.7	436.3	614.3
2	76.0	86.5	128.9
19.5	369.7	458.0	709.6
2	76.0	86.5	128.9
20.5	4.3	7.8	14.0
2	76.0	86.5	128.9
21.5	772.4	876.8	1109.2
2	76.0	86.5	128.9
22.5	909.0	1029.1	1394.9
2	76.0	86.5	128.9
23.5	917.0	1034.7	1293.1
2	76.0	86.5	128.9
24.5	926.5	1040.9	1237.8
2	76.0	86.5	128.9
25.5	933.8	1048.1	1315.9
2	76.0	86.5	128.9
26.5	817.8	942.8	1192.8
2	76.0	86.5	128.9
27.5	910.4	1005.1	1183.8
2	76.0	86.5	128.9
28.5	4.4	7.4	12.8
2	76.0	86.5	128.9
29.5	4.1	7.4	12.7
2	76.0	86.5	128.9
30.5	52.0	60.2	115.2
2	76.0	86.5	128.9
31.5	22.3	29.5	44.9
2	76.0	86.5	128.9
32.5	4.1	7.5	12.9
2	76.0	86.5	128.9
33.5	23.5	29.5	47.4
2	76.0	86.5	128.9
34.5	13.3	18.7	26.3
2	76.0	86.5	128.9
35.5	4.2	7.6	12.8
2	76.0	86.5	128.9
36.5	28.6	36.0	61.8
2	76.0	86.5	128.9
37.5	16.6	21.7	30.4
2	76.0	86.5	128.9
38.5	4.2	7.6	12.8
2	76.0	86.5	128.9
39.5	4.2	7.5	12.8
2	76.0	86.5	128.9
40.5	4.5	7.6	13.5
2	76.0	86.5	128.9
41.5	4.2	7.5	12.6
2	76.0	86.5	128.9
42.5	4.0	7.5	13.1
2	76.0	86.5	128.9
43.5	4.3	7.4	13.1
2	76.0	86.5	128.9
44.5	3.5	7.6	13.1
2	76.0	86.5	128.9
45.5	4.2	7.4	12.8
2	76.0	86.5	128.9
46.5	4.6	7.7	12.7
2	76.0	86.5	128.9
47.5	78.7	88.9	131.5
2	76.0	86.5	128.9
48.5	75.2	88.8	172.2
2	76.0	86.5	128.9
49.5	3.6	7.5	12.7
2	76.0	86.5	128.9
50.5	4.7	7.7	13.1
2	76.0	86.5	128.9
51.5	71.6	84.2	288.4
2	76.0	86.5	128.9
52.5	4.1	7.8	13.4
2	76.0	86.5	128.9
53.5	4.3	7.6	13.2
2	76.0	86.5	128.9
54.5	147.7	205.1	437.8
2	76.0	86.5	128.9
55.5	3.8	7.7	13.1
2	76.0	86.5	128.9
56.5	4.5	7.8	13.3
2	76.0	86.5	128.9
57.5	76.8	86.2	147.1
2	76.0	86.5	128.9
58.5	72.2	93.5	123.6
2	76.0	86.5	128.9
59.5	4.3	7.5	12.5
3	9.9	22.0	224.6
1.5	20.1	26.4	35.9
3	9.9	22.0	224.6
2.5	56.8	66.3	110.2
3	9.9	22.0	224.6
3.5	46.4	54.6	82.3
3	9.9	22.0	224.6
4.5	4.1	7.6	13.4
3	9.9	22.0	224.6
5.5	22.0	26.2	31.7
3	9.9	22.0	224.6
6.5	71.6	84.0	150.5
3	9.9	22.0	224.6
7.5	16.7	22.5	39.1
3	9.9	22.0	224.6
8.5	131.9	150.1	291.1
3	9.9	22.0	224.6
9.5	3.6	7.6	13.0
3	9.9	22.0	224.6
10.5	4.1	7.5	13.0
3	9.9	22.0	224.6
11.5	4.2	7.6	13.6
3	9.9	22.0	224.6
12.5	438.2	503.6	686.1
3	9.9	22.0	224.6
13.5	399.1	495.5	683.4
3	9.9	22.0	224.6
14.5	389.9	492.6	619.4
3	9.9	22.0	224.6
15.5	461.0	529.1	736.5
3	9.9	22.0	224.6
16.5	325.8	411.8	658.3
3	9.9	22.0	224.6
17.5	4.1	7.6	12.8
3	9.9	22.0	224.6
18.5	347.7	436.3	614.3
3	9.9	22.0	224.6
19.5	369.7	458.0	709.6
3	9.9	22.0	224.6
20.5	4.3	7.8	14.0
3	9.9	22.0	224.6
21.5	772.4	876.8	1109.2
3	9.9	22.0	224.6
22.5	909.0	1029.1	1394.9
3	9.9	22.0	224.6
23.5	917.0	1034.7	1293.1
3	9.9	22.0	224.6
24.5	926.5	1040.9	1237.8
3	9.9	22.0	224.6
25.5	933.8	1048.1	1315.9
3	9.9	22.0	224.6
26.5	817.8	942.8	1192.8
3	9.9	22.0	224.6
27.5	910.4	1005.1	1183.8
3	9.9	22.0	224.6
28.5	4.4	7.4	12.8
3	9.9	22.0	224.6
29.5	4.1	7.4	12.7
3	9.9	22.0	224.6
30.5	52.0	60.2	115.2
3	9.9	22.0	224.6
31.5	22.3	29.5	44.9
3	9.9	22.0	224.6
32.5	4.1	7.5	12.9
3	9.9	22.0	224.6
33.5	23.5	29.5	47.4
3	9.9	22.0	224.6
34.5	13.3	18.7	26.3
3	9.9	22.0	224.6
35.5	4.2	7.6	12.8
3	9.9	22.0	224.6
36.5	28.6	36.0	61.8
3	9.9	22.0	224.6
37.5	16.6	21.7	30.4
3	9.9	22.0	224.6
38.5	4.2	7.6	12.8
3	9.9	22.0	224.6
39.5	4.2	7.5	12.8
3	9.9	22.0	224.6
40.5	4.5	7.6	13.5
3	9.9	22.0	224.6
41.5	4.2	7.5	12.6
3	9.9	22.0	224.6
42.5	4.0	7.5	13.1
3	9.9	22.0	224.6
43.5	4.3	7.4	13.1
3	9.9	22.0	224.6
44.5	3.5	7.6	13.1
3	9.9	22.0	224.6
45.5	4.2	7.4	12.8
3	9.9	22.0	224.6
46.5	4.6	7.7	12.7
3	9.9	22.0	224.6
47.5	78.7	88.9	131.5
3	9.9	22.0	224.6
48.5	75.2	88.8	172.2
3	9.9	22.0	224.6
49.5	3.6	7.5	12.7
3	9.9	22.0	224.6
50.5	4.7	7.7	13.1
3	9.9	22.0	224.6
51.5	71.6	84.2	288.4
3	9.9	22.0	224.6
52.5	4.1	7.8	13.4
3	9.9	22.0	224.6
53.5	4.3	7.6	13.2
3	9.9	22.0	224.6
54.5	147.7	205.1	437.8
3	9.9	22.0	224.6
55.5	3.8	7.7	13.1
3	9.9	22.0	224.6
56.5	4.5	7.8	13.3
3	9.9	22.0	224.6
57.5	76.8	86.2	147.1
3	9.9	22.0	224.6
58.5	72.2	93.5	123.6
3	9.9	22.0	224.6
59.5	4.3	7.5	12.5
4	9.4	18.7	33.5
1.5	20.1	26.4	35.9
4	9.4	18.7	33.5
2.5	56.8	66.3	110.2
4	9.4	18.7	33.5
3.5	46.4	54.6	82.3
4	9.4	18.7	33.5
4.5	4.1	7.6	13.4
4	9.4	18.7	33.5
5.5	22.0	26.2	31.7
4	9.4	18.7	33.5
6.5	71.6	84.0	150.5
4	9.4	18.7	33.5
7.5	16.7	22.5	39.1
4	9.4	18.7	33.5
8.5	131.9	150.1	291.1
4	9.4	18.7	33.5
9.5	3.6	7.6	13.0
4	9.4	18.7	33.5
10.5	4.1	7.5	13.0
4	9.4	18.7	33.5
11.5	4.2	7.6	13.6
4	9.4	18.7	33.5
12.5	438.2	503.6	686.1
4	9.4	18.7	33.5
13.5	399.1	495.5	683.4
4	9.4	18.7	33.5
14.5	389.9	492.6	619.4
4	9.4	18.7	33.5
15.5	461.0	529.1	736.5
4	9.4	18.7	33.5
16.5	325.8	411.8	658.3
4	9.4	18.7	33.5
17.5	4.1	7.6	12.8
4	9.4	18.7	33.5
18.5	347.7	436.3	614.3
4	9.4	18.7	33.5
19.5	369.7	458.0	709.6
4	9.4	18.7	33.5
20.5	4.3	7.8	14.0
4	9.4	18.7	33.5
21.5	772.4	876.8	1109.2
4	9.4	18.7	33.5
22.5	909.0	1029.1	1394.9
4	9.4	18.7	33.5
23.5	917.0	1034.7	1293.1
4	9.4	18.7	33.5
24.5	926.5	1040.9	1237.8
4	9.4	18.7	33.5
25.5	933.8	1048.1	1315.9
4	9.4	18.7	33.5
26.5	817.8	942.8	1192.8
4	9.4	18.7	33.5
27.5	910.4	1005.1	1183.8
4	9.4	18.7	33.5
28.5	4.4	7.4	12.8
4	9.4	18.7	33.5
29.5	4.1	7.4	12.7
4	9.4	18.7	33.5
30.5	52.0	60.2	115.2
4	9.4	18.7	33.5
31.5	22.3	29.5	44.9
4	9.4	18.7	33.5
32.5	4.1	7.5	12.9
4	9.4	18.7	33.5
33.5	23.5	29.5	47.4
4	9.4	18.7	33.5
34.5	13.3	18.7	26.3
4	9.4	18.7	33.5
35.5	4.2	7.6	12.8
4	9.4	18.7	33.5
36.5	28.6	36.0	61.8
4	9.4	18.7	33.5
37.5	16.6	21.7	30.4
4	9.4	18.7	33.5
38.5	4.2	7.6	12.8
4	9.4	18.7	33.5
39.5	4.2	7.5	12.8
4	9.4	18.7	33.5
40.5	4.5	7.6	13.5
4	9.4	18.7	33.5
41.5	4.2	7.5	12.6
4	9.4	18.7	33.5
42.5	4.0	7.5	13.1
4	9.4	18.7	33.5
43.5	4.3	7.4	13.1
4	9.4	18.7	33.5
44.5	3.5	7.6	13.1
4	9.4	18.7	33.5
45.5	4.2	7.4	12.8
4	9.4	18.7	33.5
46.5	4.6	7.7	12.7
4	9.4	18.7	33.5
47.5	78.7	88.9	131.5
4	9.4	18.7	33.5
48.5	75.2	88.8	172.2
4	9.4	18.7	33.5
49.5	3.6	7.5	12.7
4	9.4	18.7	33.5
50.5	4.7	7.7	13.1
4	9.4	18.7	33.5
51.5	71.6	84.2	288.4
4	9.4	18.7	33.5
52.5	4.1	7.8	13.4
4	9.4	18.7	33.5
53.5	4.3	7.6	13.2
4	9.4	18.7	33.5
54.5	147.7	205.1	437.8
4	9.4	18.7	33.5
55.5	3.8	7.7	13.1
4	9.4	18.7	33.5
56.5	4.5	7.8	13.3
4	9.4	18.7	33.5
57.5	76.8	86.2	147.1
4	9.4	18.7	33.5
58.5	72.2	93.5	123.6
4	9.4	18.7	33.5
59.5	4.3	7.5	12.5
5	30.8	38.7	70.9
1.5	20.1	26.4	35.9
5	30.8	38.7	70.9
2.5	56.8	66.3	110.2
5	30.8	38.7	70.9
3.5	46.4	54.6	82.3
5	30.8	38.7	70.9
4.5	4.1	7.6	13.4
5	30.8	38.7	70.9
5.5	22.0	26.2	31.7
5	30.8	38.7	70.9
6.5	71.6	84.0	150.5
5	30.8	38.7	70.9
7.5	16.7	22.5	39.1
5	30.8	38.7	70.9
8.5	131.9	150.1	291.1
5	30.8	38.7	70.9
9.5	3.6	7.6	13.0
5	30.8	38.7	70.9
10.5	4.1	7.5	13.0
5	30.8	38.7	70.9
11.5	4.2	7.6	13.6
5	30.8	38.7	70.9
12.5	438.2	503.6	686.1
5	30.8	38.7	70.9
13.5	399.1	495.5	683.4
5	30.8	38.7	70.9
14.5	389.9	492.6	619.4
5	30.8	38.7	70.9
15.5	461.0	529.1	736.5
5	30.8	38.7	70.9
16.5	325.8	411.8	658.3
5	30.8	38.7	70.9
17.5	4.1	7.6	12.8
5	30.8	38.7	70.9
18.5	347.7	436.3	614.3
5	30.8	38.7	70.9
19.5	369.7	458.0	709.6
5	30.8	38.7	70.9
20.5	4.3	7.8	14.0
5	30.8	38.7	70.9
21.5	772.4	876.8	1109.2
5	30.8	38.7	70.9
22.5	909.0	1029.1	1394.9
5	30.8	38.7	70.9
23.5	917.0	1034.7	1293.1
5	30.8	38.7	70.9
24.5	926.5	1040.9	1237.8
5	30.8	38.7	70.9
25.5	933.8	1048.1	1315.9
5	30.8	38.7	70.9
26.5	817.8	942.8	1192.8
5	30.8	38.7	70.9
27.5	910.4	1005.1	1183.8
5	30.8	38.7	70.9
28.5	4.4	7.4	12.8
5	30.8	38.7	70.9
29.5	4.1	7.4	12.7
5	30.8	38.7	70.9
30.5	52.0	60.2	115.2
5	30.8	38.7	70.9
31.5	22.3	29.5	44.9
5	30.8	38.7	70.9
32.5	4.1	7.5	12.9
5	30.8	38.7	70.9
33.5	23.5	29.5	47.4
5	30.8	38.7	70.9
34.5	13.3	18.7	26.3
5	30.8	38.7	70.9
35.5	4.2	7.6	12.8
5	30.8	38.7	70.9
36.5	28.6	36.0	61.8
5	30.8	38.7	70.9
37.5	16.6	21.7	30.4
5	30.8	38.7	70.9
38.5	4.2	7.6	12.8
5	30.8	38.7	70.9
39.5	4.2	7.5	12.8
5	30.8	38.7	70.9
40.5	4.5	7.6	13.5
5	30.8	38.7	70.9
41.5	4.2	7.5	12.6
5	30.8	38.7	70.9
42.5	4.0	7.5	13.1
5	30.8	38.7	70.9
43.5	4.3	7.4	13.1
5	30.8	38.7	70.9
44.5	3.5	7.6	13.1
5	30.8	38.7	70.9
45.5	4.2	7.4	12.8
5	30.8	38.7	70.9
46.5	4.6	7.7	12.7
5	30.8	38.7	70.9
47.5	78.7	88.9	131.5
5	30.8	38.7	70.9
48.5	75.2	88.8	172.2
5	30.8	38.7	70.9
49.5	3.6	7.5	12.7
5	30.8	38.7	70.9
50.5	4.7	7.7	13.1
5	30.8	38.7	70.9
51.5	71.6	84.2	288.4
5	30.8	38.7	70.9
52.5	4.1	7.8	13.4
5	30.8	38.7	70.9
53.5	4.3	7.6	13.2
5	30.8	38.7	70.9
54.5	147.7	205.1	437.8
5	30.8	38.7	70.9
55.5	3.8	7.7	13.1
5	30.8	38.7	70.9
56.5	4.5	7.8	13.3
5	30.8	38.7	70.9
57.5	76.8	86.2	147.1
5	30.8	38.7	70.9
58.5	72.2	93.5	123.6
5	30.8	38.7	70.9
59.5	4.3	7.5	12.5
6	90.0	99.4	160.4
1.5	20.1	26.4	35.9
6	90.0	99.4	160.4
2.5	56.8	66.3	110.2
6	90.0	99.4	160.4
3.5	46.4	54.6	82.3
6	90.0	99.4	160.4
4.5	4.1	7.6	13.4
6	90.0	99.4	160.4
5.5	22.0	26.2	31.7
6	90.0	99.4	160.4
6.5	71.6	84.0	150.5
6	90.0	99.4	160.4
7.5	16.7	22.5	39.1
6	90.0	99.4	160.4
8.5	131.9	150.1	291.1
6	90.0	99.4	160.4
9.5	3.6	7.6	13.0
6	90.0	99.4	160.4
10.5	4.1	7.5	13.0
6	90.0	99.4	160.4
11.5	4.2	7.6	13.6
6	90.0	99.4	160.4
12.5	438.2	503.6	686.1
6	90.0	99.4	160.4
13.5	399.1	495.5	683.4
6	90.0	99.4	160.4
14.5	389.9	492.6	619.4
6	90.0	99.4	160.4
15.5	461.0	529.1	736.5
6	90.0	99.4	160.4
16.5	325.8	411.8	658.3
6	90.0	99.4	160.4
17.5	4.1	7.6	12.8
6	90.0	99.4	160.4
18.5	347.7	436.3	614.3
6	90.0	99.4	160.4
19.5	369.7	458.0	709.6
6	90.0	99.4	160.4
20.5	4.3	7.8	14.0
6	90.0	99.4	160.4
21.5	772.4	876.8	1109.2
6	90.0	99.4	160.4
22.5	909.0	1029.1	1394.9
6	90.0	99.4	160.4
23.5	917.0	1034.7	1293.1
6	90.0	99.4	160.4
24.5	926.5	1040.9	1237.8
6	90.0	99.4	160.4
25.5	933.8	1048.1	1315.9
6	90.0	99.4	160.4
26.5	817.8	942.8	1192.8
6	90.0	99.4	160.4
27.5	910.4	1005.1	1183.8
6	90.0	99.4	160.4
28.5	4.4	7.4	12.8
6	90.0	99.4	160.4
29.5	4.1	7.4	12.7
6	90.0	99.4	160.4
30.5	52.0	60.2	115.2
6	90.0	99.4	160.4
31.5	22.3	29.5	44.9
6	90.0	99.4	160.4
32.5	4.1	7.5	12.9
6	90.0	99.4	160.4
33.5	23.5	29.5	47.4
6	90.0	99.4	160.4
34.5	13.3	18.7	26.3
6	90.0	99.4	160.4
35.5	4.2	7.6	12.8
6	90.0	99.4	160.4
36.5	28.6	36.0	61.8
6	90.0	99.4	160.4
37.5	16.6	21.7	30.4
6	90.0	99.4	160.4
38.5	4.2	7.6	12.8
6	90.0	99.4	160.4
39.5	4.2	7.5	12.8
6	90.0	99.4	160.4
40.5	4.5	7.6	13.5
6	90.0	99.4	160.4
41.5	4.2	7.5	12.6
6	90.0	99.4	160.4
42.5	4.0	7.5	13.1
6	90.0	99.4	160.4
43.5	4.3	7.4	13.1
6	90.0	99.4	160.4
44.5	3.5	7.6	13.1
6	90.0	99.4	160.4
45.5	4.2	7.4	12.8
6	90.0	99.4	160.4
46.5	4.6	7.7	12.7
6	90.0	99.4	160.4
47.5	78.7	88.9	131.5
6	90.0	99.4	160.4
48.5	75.2	88.8	172.2
6	90.0	99.4	160.4
49.5	3.6	7.5	12.7
6	90.0	99.4	160.4
50.5	4.7	7.7	13.1
6	90.0	99.4	160.4
51.5	71.6	84.2	288.4
6	90.0	99.4	160.4
52.5	4.1	7.8	13.4
6	90.0	99.4	160.4
53.5	4.3	7.6	13.2
6	90.0	99.4	160.4
54.5	147.7	205.1	437.8
6	90.0	99.4	160.4
55.5	3.8	7.7	13.1
6	90.0	99.4	160.4
56.5	4.5	7.8	13.3
6	90.0	99.4	160.4
57.5	76.8	86.2	147.1
6	90.0	99.4	160.4
58.5	72.2	93.5	123.6
6	90.0	99.4	160.4
59.5	4.3	7.5	12.5
7	21.2	26.7	47.0
1.5	20.1	26.4	35.9
7	21.2	26.7	47.0
2.5	56.8	66.3	110.2
7	21.2	26.7	47.0
3.5	46.4	54.6	82.3
7	21.2	26.7	47.0
4.5	4.1	7.6	13.4
7	21.2	26.7	47.0
5.5	22.0	26.2	31.7
7	21.2	26.7	47.0
6.5	71.6	84.0	150.5
7	21.2	26.7	47.0
7.5	16.7	22.5	39.1
7	21.2	26.7	47.0
8.5	131.9	150.1	291.1
7	21.2	26.7	47.0
9.5	3.6	7.6	13.0
7	21.2	26.7	47.0
10.5	4.1	7.5	13.0
7	21.2	26.7	47.0
11.5	4.2	7.6	13.6
7	21.2	26.7	47.0
12.5	438.2	503.6	686.1
7	21.2	26.7	47.0
13.5	399.1	495.5	683.4
7	21.2	26.7	47.0
14.5	389.9	492.6	619.4
7	21.2	26.7	47.0
15.5	461.0	529.1	736.5
7	21.2	26.7	47.0
16.5	325.8	411.8	658.3
7	21.2	26.7	47.0
17.5	4.1	7.6	12.8
7	21.2	26.7	47.0
18.5	347.7	436.3	614.3
7	21.2	26.7	47.0
19.5	369.7	458.0	709.6
7	21.2	26.7	47.0
20.5	4.3	7.8	14.0
7	21.2	26.7	47.0
21.5	772.4	876.8	1109.2
7	21.2	26.7	47.0
22.5	909.0	1029.1	1394.9
7	21.2	26.7	47.0
23.5	917.0	1034.7	1293.1
7	21.2	26.7	47.0
24.5	926.5	1040.9	1237.8
7	21.2	26.7	47.0
25.5	933.8	1048.1	1315.9
7	21.2	26.7	47.0
26.5	817.8	942.8	1192.8
7	21.2	26.7	47.0
27.5	910.4	1005.1	1183.8
7	21.2	26.7	47.0
28.5	4.4	7.4	12.8
7	21.2	26.7	47.0
29.5	4.1	7.4	12.7
7	21.2	26.7	47.0
30.5	52.0	60.2	115.2
7	21.2	26.7	47.0
31.5	22.3	29.5	44.9
7	21.2	26.7	47.0
32.5	4.1	7.5	12.9
7	21.2	26.7	47.0
33.5	23.5	29.5	47.4
7	21.2	26.7	47.0
34.5	13.3	18.7	26.3
7	21.2	26.7	47.0
35.5	4.2	7.6	12.8
7	21.2	26.7	47.0
36.5	28.6	36.0	61.8
7	21.2	26.7	47.0
37.5	16.6	21.7	30.4
7	21.2	26.7	47.0
38.5	4.2	7.6	12.8
7	21.2	26.7	47.0
39.5	4.2	7.5	12.8
7	21.2	26.7	47.0
40.5	4.5	7.6	13.5
7	21.2	26.7	47.0
41.5	4.2	7.5	12.6
7	21.2	26.7	47.0
42.5	4.0	7.5	13.1
7	21.2	26.7	47.0
43.5	4.3	7.4	13.1
7	21.2	26.7	47.0
44.5	3.5	7.6	13.1
7	21.2	26.7	47.0
45.5	4.2	7.4	12.8
7	21.2	26.7	47.0
46.5	4.6	7.7	12.7
7	21.2	26.7	47.0
47.5	78.7	88.9	131.5
7	21.2	26.7	47.0
48.5	75.2	88.8	172.2
7	21.2	26.7	47.0
49.5	3.6	7.5	12.7
7	21.2	26.7	47.0
50.5	4.7	7.7	13.1
7	21.2	26.7	47.0
51.5	71.6	84.2	288.4
7	21.2	26.7	47.0
52.5	4.1	7.8	13.4
7	21.2	26.7	47.0
53.5	4.3	7.6	13.2
7	21.2	26.7	47.0
54.5	147.7	205.1	437.8
7	21.2	26.7	47.0
55.5	3.8	7.7	13.1
7	21.2	26.7	47.0
56.5	4.5	7.8	13.3
7	21.2	26.7	47.0
57.5	76.8	86.2	147.1
7	21.2	26.7	47.0
58.5	72.2	93.5	123.6
7	21.2	26.7	47.0
59.5	4.3	7.5	12.5
8	227.8	240.0	324.2
1.5	20.1	26.4	35.9
8	227.8	240.0	324.2
2.5	56.8	66.3	110.2
8	227.8	240.0	324.2
3.5	46.4	54.6	82.3
8	227.8	240.0	324.2
4.5	4.1	7.6	13.4
8	227.8	240.0	324.2
5.5	22.0	26.2	31.7
8	227.8	240.0	324.2
6.5	71.6	84.0	150.5
8	227.8	240.0	324.2
7.5	16.7	22.5	39.1
8	227.8	240.0	324.2
8.5	131.9	150.1	291.1
8	227.8	240.0	324.2
9.5	3.6	7.6	13.0
8	227.8	240.0	324.2
10.5	4.1	7.5	13.0
8	227.8	240.0	324.2
11.5	4.2	7.6	13.6
8	227.8	240.0	324.2
12.5	438.2	503.6	686.1
8	227.8	240.0	324.2
13.5	399.1	495.5	683.4
8	227.8	240.0	324.2
14.5	389.9	492.6	619.4
8	227.8	240.0	324.2
15.5	461.0	529.1	736.5
8	227.8	240.0	324.2
16.5	325.8	411.8	658.3
8	227.8	240.0	324.2
17.5	4.1	7.6	12.8
8	227.8	240.0	324.2
18.5	347.7	436.3	614.3
8	227.8	240.0	324.2
19.5	369.7	458.0	709.6
8	227.8	240.0	324.2
20.5	4.3	7.8	14.0
8	227.8	240.0	324.2
21.5	772.4	876.8	1109.2
8	227.8	240.0	324.2
22.5	909.0	1029.1	1394.9
8	227.8	240.0	324.2
23.5	917.0	1034.7	1293.1
8	227.8	240.0	324.2
24.5	926.5	1040.9	1237.8
8	227.8	240.0	324.2
25.5	933.8	1048.1	1315.9
8	227.8	240.0	324.2
26.5	817.8	942.8	1192.8
8	227.8	240.0	324.2
27.5	910.4	1005.1	1183.8
8	227.8	240.0	324.2
28.5	4.4	7.4	12.8
8	227.8	240.0	324.2
29.5	4.1	7.4	12.7
8	227.8	240.0	324.2
30.5	52.0	60.2	115.2
8	227.8	240.0	324.2
31.5	22.3	29.5	44.9
8	227.8	240.0	324.2
32.5	4.1	7.5	12.9
8	227.8	240.0	324.2
33.5	23.5	29.5	47.4
8	227.8	240.0	324.2
34.5	13.3	18.7	26.3
8	227.8	240.0	324.2
35.5	4.2	7.6	12.8
8	227.8	240.0	324.2
36.5	28.6	36.0	61.8
8	227.8	240.0	324.2
37.5	16.6	21.7	30.4
8	227.8	240.0	324.2
38.5	4.2	7.6	12.8
8	227.8	240.0	324.2
39.5	4.2	7.5	12.8
8	227.8	240.0	324.2
40.5	4.5	7.6	13.5
8	227.8	240.0	324.2
41.5	4.2	7.5	12.6
8	227.8	240.0	324.2
42.5	4.0	7.5	13.1
8	227.8	240.0	324.2
43.5	4.3	7.4	13.1
8	227.8	240.0	324.2
44.5	3.5	7.6	13.1
8	227.8	240.0	324.2
45.5	4.2	7.4	12.8
8	227.8	240.0	324.2
46.5	4.6	7.7	12.7
8	227.8	240.0	324.2
47.5	78.7	88.9	131.5
8	227.8	240.0	324.2
48.5	75.2	88.8	172.2
8	227.8	240.0	324.2
49.5	3.6	7.5	12.7
8	227.8	240.0	324.2
50.5	4.7	7.7	13.1
8	227.8	240.0	324.2
